Important Helper,Shift logic,Sell-in price,Category,PCT,BG,PDT,Customer ID,Customer,Anker SKU,202534,202535,202536,202537,202538,202539,202540,202541,202542,202543,202544,202545,202546,202547,202548,202549,202550,202551,202552
1230B2736H11-1,1,15.05,Charging,US_CH,Mobile Charging IPMT,Wireless,1230,TGT,B2736H11-1,$0.00,$0.00,"$15,727.25","$25,163.60","$17,563.35","$30,732.10","$17,172.05","$15,892.80","$15,531.60","$14,357.70","$13,454.70","$59,643.15",$0.00,$0.00,"$23,523.15","$93,039.10",$0.00,$0.00,"$14,824.25"
1230A2732HF1-1,1,10.75,Charging,US_CH,Mobile Charging IPMT,Wireless,1230,TGT,A2732HF1-1,$0.00,$0.00,"$8,686.00","$13,889.00","$9,685.75","$16,974.25","$9,481.50","$8,772.00","$8,567.75","$7,922.75","$7,428.25","$32,916.50",$0.00,$0.00,"$12,975.25","$51,342.00",$0.00,$0.00,"$8,180.75"
1230A8013H21-1,1,7.6,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A8013H21-1,$0.00,$0.00,"$6,482.80","$9,804.00","$6,361.20","$12,745.20","$7,539.20","$7,645.60","$7,410.00","$6,756.40","$6,536.00","$29,412.00",$0.00,$0.00,"$11,187.20","$43,608.80",$0.00,$0.00,"$7,166.80"
1230A81F6H21-1,1,5.4,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A81F6H21-1,$0.00,$0.00,"$20,358.00","$43,200.00","$15,373.80","$30,785.40","$18,203.40","$18,473.40","$17,917.20","$16,324.20","$15,789.60","$71,053.20",$0.00,$0.00,"$27,021.60","$105,354.00",$0.00,$0.00,"$17,328.60"
1230A2727H41-1,1,7.74,Charging,US_CH,Mobile Charging IPMT,Wireless,1230,TGT,A2727H41-1,$0.00,$0.00,"$6,037.20","$9,644.04","$6,733.80","$11,780.28","$6,586.74","$6,091.38","$5,952.06","$5,503.14","$5,154.84","$22,856.22",$0.00,$0.00,"$9,017.10","$35,665.92",$0.00,$0.00,"$5,681.16"
1230B25M8J11-1,1,51.99,Charging,US_CH,Mobile Charging IPMT,Wireless,1230,TGT,B25M8J11-1,$0.00,$0.00,$0.00,$0.00,"$132,782.46","$1,039.80","$1,039.80","$1,039.80","$1,039.80","$3,847.26","$3,587.31","$15,960.93",$0.00,$0.00,"$6,290.79","$24,851.22",$0.00,$0.00,"$3,951.24"
1230B2736H12-1,1,17.2,Charging,US_CH,Mobile Charging IPMT,Wireless,1230,TGT,B2736H12-1,$0.00,$0.00,"$7,034.80","$11,248.80","$7,843.20","$13,725.60","$7,671.20","$7,103.60","$6,948.80","$6,415.60","$6,002.80","$26,625.60",$0.00,$0.00,"$10,509.20","$41,572.40",$0.00,$0.00,"$6,622.00"
1230B2548JF1-1,1,11.25,Charging,US_CH,Mobile Charging IPMT,Wireless,1230,TGT,B2548JF1-1,$0.00,$0.00,"$13,905.00","$22,230.00","$15,513.75","$27,157.50","$15,176.25","$14,028.75","$13,725.00","$12,690.00","$11,891.25","$52,683.75",$0.00,$0.00,"$20,778.75","$82,192.50",$0.00,$0.00,"$13,095.00"
1230A1653H11-1,1,15.59,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A1653H11-1,$0.00,$0.00,"$17,959.68","$19,378.37","$17,632.29","$35,295.76","$20,875.01","$21,186.81","$20,532.03","$18,708.00","$18,099.99","$81,457.75",$0.00,$0.00,"$30,977.33","$120,775.73",$0.00,$0.00,"$19,861.66"
1230A81B6H21-1,1,8,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A81B6H21-1,$0.00,$0.00,"$15,008.00","$40,000.00","$6,696.00","$13,416.00","$7,936.00","$8,048.00","$7,800.00","$7,112.00","$6,880.00","$30,960.00",$0.00,$0.00,"$11,776.00","$45,904.00",$0.00,$0.00,"$7,544.00"
1230A8012H21-1,1,6.8,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A8012H21-1,$0.00,$0.00,"$9,050.80","$13,681.60","$8,880.80","$17,782.00","$10,519.60","$10,676.00","$10,349.60","$9,431.60","$9,118.80","$41,058.40",$0.00,$0.00,"$15,612.80","$60,873.60",$0.00,$0.00,"$10,016.40"
1230A81F7H21-1,1,6.3,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A81F7H21-1,$0.00,$0.00,"$14,502.60","$21,930.30","$14,244.30","$28,520.10","$16,865.10","$17,110.80","$16,594.20","$15,126.30","$14,628.60","$65,828.70",$0.00,$0.00,"$25,036.20","$97,599.60",$0.00,$0.00,"$16,052.40"
1230B25M2J11-1,1,15,Charging,US_CH,Mobile Charging IPMT,Wireless,1230,TGT,B25M2J11-1,$0.00,$0.00,$0.00,$0.00,"$60,255.00",$0.00,$0.00,$0.00,$0.00,"$2,865.00","$2,685.00","$11,895.00",$0.00,$0.00,"$4,680.00","$18,540.00",$0.00,$0.00,"$2,955.00"
1230B2557J11-1,1,50,Charging,US_CH,Mobile Charging IPMT,Wireless,1230,TGT,B2557J11-1,$0.00,$0.00,"$3,550.00","$5,700.00","$3,950.00","$6,950.00","$3,900.00","$3,600.00","$3,500.00","$3,250.00","$3,050.00","$13,550.00",$0.00,$0.00,"$5,300.00","$21,050.00",$0.00,$0.00,"$3,350.00"
1230B2544J11-1,1,31.19,Charging,US_CH,Mobile Charging IPMT,Wireless,1230,TGT,B2544J11-1,$0.00,$0.00,$0.00,$0.00,"$125,290.23",$0.00,$0.00,$0.00,$0.00,"$4,335.41","$4,054.70","$17,996.63",$0.00,$0.00,"$7,111.32","$28,039.81",$0.00,$0.00,"$4,460.17"
1230A81H6H21-1,1,3.5,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A81H6H21-1,$0.00,$0.00,"$11,788.00","$12,733.00","$11,574.50","$16,999.50","$15,081.50","$15,298.50","$14,836.50","$12,288.50","$11,889.50","$46,760.00",$0.00,$0.00,"$20,345.50","$67,032.00",$0.00,$0.00,"$13,051.50"
1230A1289011,1,60.49,Charging,US_CH,Mobile Charging IPMT,Battery,1230,TGT,A1289011,$0.00,$0.00,"$14,457.11","$15,606.42",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1230A1384H11-1,1,22,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A1384H11-1,$0.00,$0.00,"$23,452.00","$25,344.00","$23,012.00","$50,732.00","$29,986.00","$30,426.00","$29,502.00","$24,442.00","$23,650.00",$0.00,$0.00,$0.00,"$40,480.00","$157,784.00",$0.00,$0.00,"$25,960.00"
1230A1388H11-1,1,18,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A1388H11-1,$0.00,$0.00,$0.00,$0.00,"$15,174.00",$0.00,"$38,484.00",$0.00,$0.00,$0.00,"$25,290.00",$0.00,$0.00,"$138,924.00",$0.00,"$142,560.00",$0.00,$0.00,"$23,454.00"
1230A81H7H21-1,1,4.25,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A81H7H21-1,$0.00,$0.00,"$5,801.25","$6,264.50","$5,695.00","$7,599.00","$6,740.50","$6,842.50","$6,634.25","$6,043.50","$5,848.00","$23,001.00",$0.00,$0.00,"$10,008.75","$32,971.50",$0.00,$0.00,"$6,417.50"
1230A1665H21-1,1,27.49,Charging,US_CH,Mobile Charging IPMT,Battery,1230,TGT,A1665H21-1,$0.00,$0.00,$604.78,$632.27,$577.29,$852.19,$742.23,$742.23,$742.23,$632.27,$604.78,"$2,309.16",$0.00,$0.00,"$1,017.13","$3,353.78",$0.00,$0.00,$659.76
1230A110EH11-1,1,19.79,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A110EH11-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$221,806.32",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1230A110DH11-1,1,14.29,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A110DH11-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$127,924.08",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1230A1680H11-1,1,24.74,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A1680H11-1,$0.00,$0.00,$0.00,$0.00,"$172,932.60",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1230A1665H11-1,1,27.49,Charging,US_CH,Mobile Charging IPMT,Battery,1230,TGT,A1665H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$163,950.36",$0.00,$0.00,$0.00,"$3,656.17","$3,546.21","$15,971.69",$0.00,$0.00,"$6,047.80","$23,641.40",$0.00,$0.00,"$3,876.09"
1230A1638H11-1,1,27.5,Charging,US_CH,Mobile Charging IPMT,Battery,1230,TGT,A1638H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$203,280.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1230A1657H11-1,1,43.99,Charging,US_CH,Mobile Charging IPMT,Battery,1230,TGT,A1657H11-1,$0.00,$0.00,$0.00,$0.00,"$6,334.56",$0.00,$0.00,$0.00,$0.00,"$1,187.73","$1,143.74","$5,102.84",$0.00,$0.00,"$1,935.56","$7,610.27",$0.00,$0.00,"$1,231.72"
1230A2698J21-1,1,7.44,Charging,US_CH,Mobile Charging IPMT,Charger,1230,TGT,A2698J21-1,$0.00,$0.00,$0.00,$0.00,"$74,124.72",$0.00,$0.00,$0.00,$0.00,"$7,268.88","$7,038.24","$31,672.08",$0.00,$0.00,"$12,045.36","$46,961.28",$0.00,$0.00,"$7,722.72"
1230A2662111,1,14.4,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A2662111,$0.00,$0.00,$0.00,$0.00,"$155,880.00",$0.00,$0.00,$0.00,$0.00,"$16,646.40","$16,099.20","$72,446.40",$0.00,$0.00,"$27,547.20","$101,750.40",$0.00,$0.00,"$15,638.40"
1230A8895H21-1,1,9.62,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A8895H21-1,$0.00,$0.00,$0.00,$0.00,"$86,628.10",$0.00,$0.00,$0.00,$0.00,"$8,128.90","$7,859.54","$35,363.12",$0.00,$0.00,"$13,448.76","$52,438.62",$0.00,$0.00,"$8,629.14"
1230A8357JA1,1,10.99,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1230,TGT,A8357JA1,$0.00,$0.00,$0.00,$0.00,"$88,227.72",$0.00,$0.00,$0.00,$0.00,"$3,945.41","$3,538.78","$10,473.47",$0.00,$0.00,"$3,516.80","$13,847.40",$0.00,$0.00,"$4,978.47"
1230B25X1J11,1,23.45,Charging,US_CH,Mobile Charging IPMT,Wireless,1230,TGT,B25X1J11,$0.00,$0.00,$0.00,$0.00,"$111,481.30",$0.00,$0.00,$0.00,$0.00,"$3,048.50","$2,860.90","$12,663.00",$0.00,$0.00,"$4,994.85","$19,791.80",$0.00,$0.00,"$3,142.30"
1230A2738HA2-1,1,13.5,Charging,US_CH,Mobile Charging IPMT,Wireless,1230,TGT,A2738HA2-1,$0.00,$0.00,$0.00,$0.00,"$108,634.50",$0.00,$0.00,$0.00,$0.00,"$11,704.50","$10,975.50","$48,627.00",$0.00,$0.00,"$19,170.00","$75,870.00",$0.00,$0.00,"$12,082.50"
1230A1636H11-1,1,21.99,Charging,US_CH,Mobile Charging IPMT,Battery,1230,TGT,A1636H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,881.78",$0.00,$0.00,"$42,440.70",$0.00,$0.00,$0.00,$0.00,"$15,854.79","$52,248.24",$0.00,$0.00,"$10,159.38"
1230A82E2021,1,9.9,Charging,US_CH,Mobile Charging IPMT,Charger,1230,TGT,A82E2021,$0.00,$0.00,$0.00,$0.00,$0.00,"$105,316.20",$0.00,$0.00,$0.00,"$32,016.60","$6,811.20","$30,650.40",$0.00,$0.00,"$11,652.30","$45,450.90",$0.00,$0.00,"$7,474.50"
1230A2039J21-1,1,12.6,Charging,US_CH,Mobile Charging IPMT,Charger,1230,TGT,A2039J21-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$88,200.00",$0.00,$0.00,$0.00,"$79,329.60",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1230A2692J21,1,10.5,Charging,US_CH,Mobile Charging IPMT,Charger,1230,TGT,A2692J21,$0.00,$0.00,$0.00,$0.00,$0.00,"$69,552.00",$0.00,$0.00,$0.00,"$5,134.50","$4,966.50","$22,344.00",$0.00,$0.00,"$8,505.00","$33,138.00",$0.00,$0.00,"$5,449.50"
1230A82B2H21,1,9.9,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A82B2H21,$0.00,$0.00,$0.00,$0.00,$0.00,"$97,772.40",$0.00,$0.00,$0.00,"$7,751.70","$7,494.30","$33,709.50",$0.00,$0.00,"$12,820.50","$49,212.90",$0.00,$0.00,"$7,939.80"
1230A82B2H22,1,#N/A,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A82B2H22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1741A2667J11-1,2,23.3,Charging,US_CH,Mobile Charging IPMT,Essential,1741,Verizon Wireless,A2667J11-1,$0.00,$0.00,$0.00,"$3,681.40",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1741A2736H11-1,2,12.85,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Verizon Wireless,A2736H11-1,$0.00,$0.00,$0.00,"$2,184.50","$2,788.45","$3,186.80","$2,775.60","$2,634.25","$2,582.85","$2,415.80","$2,338.70","$3,970.65","$1,631.95","$2,402.95","$1,850.40","$2,043.15","$3,084.00","$3,328.15","$2,737.05"
1741B2557J11-1,2,52.8,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Verizon Wireless,B2557J11-1,$0.00,$0.00,$0.00,"$4,857.60","$6,177.60","$7,075.20","$6,177.60","$5,860.80","$5,755.20","$5,385.60","$5,174.40","$8,817.60","$3,643.20","$5,332.80","$4,118.40","$4,540.80","$6,864.00","$7,392.00","$6,072.00"
1741A1654H11-1,2,45,Charging,US_CH,Mobile Charging IPMT,Battery,1741,Verizon Wireless,A1654H11-1,$0.00,$0.00,$0.00,"$15,705.00","$9,855.00","$9,990.00","$13,950.00","$8,550.00","$8,730.00","$8,550.00","$8,010.00","$24,660.00","$10,755.00","$9,765.00","$7,650.00","$8,775.00","$10,800.00","$14,355.00","$9,945.00"
1741B25M1111-1,2,48,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Verizon Wireless,B25M1111-1,$0.00,$0.00,$0.00,"$1,008.00","$1,248.00","$1,440.00","$1,248.00","$1,200.00","$1,200.00","$1,104.00","$1,056.00","$1,824.00",$720.00,"$1,104.00",$864.00,$912.00,"$1,392.00","$1,536.00","$1,248.00"
1741A1653H11-1,2,15,Charging,US_CH,Mobile Charging IPMT,Essential,1741,Verizon Wireless,A1653H11-1,$0.00,$0.00,$0.00,"$2,865.00","$2,910.00","$2,955.00","$4,125.00","$2,535.00","$2,580.00","$2,520.00","$2,355.00","$7,290.00","$3,180.00","$2,880.00","$2,265.00","$2,595.00","$3,195.00","$4,245.00","$2,940.00"
1741B2557121,2,52.8,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Verizon Wireless,B2557121,$0.00,$0.00,$0.00,$528.00,$528.00,$528.00,$528.00,$528.00,$528.00,$528.00,$528.00,$528.00,$528.00,$528.00,$528.00,$528.00,$528.00,$528.00,$528.00
1741B25M1121,2,48,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Verizon Wireless,B25M1121,$0.00,$0.00,$0.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00
1741A2341111,2,39.25,Charging,US_CH,Mobile Charging IPMT,Charger,1741,Verizon Wireless,A2341111,$0.00,$0.00,$0.00,$392.50,$392.50,$392.50,$392.50,$392.50,$392.50,$392.50,$392.50,$392.50,$392.50,$392.50,$392.50,$392.50,$392.50,$392.50,$392.50
1741A2340111,2,52,Charging,US_CH,Mobile Charging IPMT,Charger,1741,Verizon Wireless,A2340111,$0.00,$0.00,$0.00,$520.00,$520.00,$520.00,$520.00,$520.00,$520.00,$520.00,$520.00,$520.00,$520.00,$520.00,$520.00,$520.00,$520.00,$520.00,$520.00
1741A1618H11-1,2,17,Charging,US_CH,Mobile Charging IPMT,Essential,1741,Verizon Wireless,A1618H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1741A1384H11-1,2,25,Charging,US_CH,Mobile Charging IPMT,Essential,1741,Verizon Wireless,A1384H11-1,$0.00,$0.00,$0.00,$0.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00
1741A2688141,2,32.5,Charging,US_CH,Mobile Charging IPMT,Charger,1741,Verizon Wireless,A2688141,$0.00,$0.00,$0.00,$325.00,$325.00,$325.00,$325.00,$325.00,$325.00,$325.00,$325.00,$325.00,$325.00,$325.00,$325.00,$325.00,$325.00,$325.00,$325.00
1741A2345141,2,100,Charging,US_CH,Mobile Charging IPMT,Charger,1741,Verizon Wireless,A2345141,$0.00,$0.00,$0.00,"$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00"
1741A2683141,2,38,Charging,US_CH,Mobile Charging IPMT,Charger,1741,Verizon Wireless,A2683141,$0.00,$0.00,$0.00,$380.00,$380.00,$380.00,$380.00,$380.00,$380.00,$380.00,$380.00,$380.00,$380.00,$380.00,$380.00,$380.00,$380.00,$380.00,$380.00
1741A1388H11-1,2,16.2,Charging,US_CH,Mobile Charging IPMT,Essential,1741,Verizon Wireless,A1388H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$534.60,$0.00,"$1,360.80",$0.00,$0.00,$0.00,$907.20,$0.00,$0.00,"$4,941.00",$0.00,"$10,173.60",$0.00,$0.00
1741A121AJ21-1,2,14.09,Charging,US_CH,Mobile Charging IPMT,Battery,1741,Verizon Wireless,A121AJ21-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$49,315.00",$0.00,$0.00,$0.00,$0.00,"$4,410.17","$4,015.65","$3,691.58","$4,790.60","$4,889.23","$5,396.47","$4,480.62"
1741B25M2J11-1,2,13.5,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Verizon Wireless,B25M2J11-1,$0.00,$0.00,$0.00,"$7,789.50","$8,923.50","$7,762.50","$7,371.00","$7,209.00","$6,750.00","$6,520.50","$11,083.50","$4,549.50","$6,736.50","$5,184.00","$5,697.00","$8,613.00","$9,301.50","$7,654.50","$3,375.00"
1741B9110H11-1,2,25.99,Charging,US_CH,Mobile Charging IPMT,Essential,1741,Verizon Wireless,B9110H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$96,163.00",$0.00,$0.00,$0.00,$0.00,"$5,613.84","$5,327.95","$5,198.00","$4,886.12","$4,704.19","$8,004.92"
1741B25X1J11,2,23,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Verizon Wireless,B25X1J11,$0.00,$0.00,$0.00,$345.00,$368.00,$230.00,$230.00,$230.00,$230.00,$230.00,$230.00,$230.00,$230.00,$230.00,$230.00,$230.00,$230.00,$230.00,$230.00
1741A1665H11-1,2,28.59,Charging,US_CH,Mobile Charging IPMT,Battery,1741,Verizon Wireless,A1665H11-1,$0.00,$0.00,$0.00,$285.90,$285.90,$285.90,$314.49,$314.49,$371.67,$314.49,$285.90,$343.08,$343.08,$486.03,$428.85,$400.26,$400.26,$428.85,$371.67
1741A83D1HA1,2,17.99,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1741,Verizon Wireless,A83D1HA1,$0.00,$0.00,$0.00,$179.90,$179.90,$179.90,$179.90,$179.90,$179.90,$179.90,$179.90,$179.90,$179.90,$179.90,$179.90,$179.90,$179.90,$179.90,$179.90
1741A9110H11-1,2,18,Charging,US_CH,Mobile Charging IPMT,Charger,1741,Verizon Wireless,A9110H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,800.00",$0.00,$0.00,$0.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00
1741B27370A1,2,15.5,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Verizon Wireless,B27370A1,$0.00,$0.00,$0.00,$155.00,$155.00,$155.00,$155.00,$155.00,$155.00,$155.00,$155.00,$155.00,$155.00,$155.00,$155.00,$155.00,$155.00,$155.00,$155.00
1741A1695H11,2,51.6,Charging,US_CH,Mobile Charging IPMT,Essential,1741,Verizon Wireless,A1695H11,$0.00,$0.00,$0.00,$516.00,$516.00,$516.00,$516.00,$516.00,$516.00,$516.00,$516.00,$516.00,$516.00,$516.00,$516.00,$516.00,$516.00,$516.00,$516.00
1741A1645H11-1,2,18.59,Charging,US_CH,Mobile Charging IPMT,Essential,1741,Verizon Wireless,A1645H11-1,$0.00,$0.00,$0.00,$185.90,$185.90,$185.90,$185.90,$185.90,$185.90,$185.90,$185.90,$185.90,$185.90,$185.90,$185.90,$185.90,$185.90,$185.90,$185.90
1741A110DH11-1,2,15.59,Charging,US_CH,Mobile Charging IPMT,Essential,1741,Verizon Wireless,A110DH11-1,$0.00,$0.00,$0.00,$155.90,$155.90,$155.90,$155.90,$155.90,$155.90,$155.90,$155.90,$155.90,$155.90,$155.90,$155.90,$155.90,$155.90,$155.90,$155.90
1741A1657021,2,23.76,Charging,US_CH,Mobile Charging IPMT,Battery,1741,Verizon Wireless,A1657021,$0.00,$0.00,$0.00,$237.60,$237.60,$237.60,$237.60,$237.60,$237.60,$237.60,$237.60,$237.60,$237.60,$237.60,$237.60,$237.60,$237.60,$237.60,$237.60
1741A1638H11,2,13.38,Charging,US_CH,Mobile Charging IPMT,Battery,1741,Verizon Wireless,A1638H11,$0.00,$0.00,$0.00,$133.80,$133.80,$133.80,$133.80,$133.80,$133.80,$133.80,$133.80,$133.80,$133.80,$133.80,$133.80,$133.80,$133.80,$133.80,$133.80
1741A1681011,2,13.39,Charging,US_CH,Mobile Charging IPMT,Essential,1741,Verizon Wireless,A1681011,$0.00,$0.00,$0.00,$133.90,$133.90,$133.90,$133.90,$133.90,$133.90,$133.90,$133.90,$133.90,$133.90,$133.90,$133.90,$133.90,$133.90,$133.90,$133.90
1741A2697J41,2,40,Charging,US_CH,Mobile Charging IPMT,Charger,1741,Verizon Wireless,A2697J41,$0.00,$0.00,$0.00,$400.00,$400.00,$400.00,$400.00,$400.00,$400.00,$400.00,$400.00,$400.00,$400.00,$400.00,$400.00,$400.00,$400.00,$400.00,$400.00
1741A121BJ11-1,2,49.49,Charging,US_CH,Mobile Charging IPMT,Battery,1741,Verizon Wireless,A121BJ11-1,$0.00,$0.00,$0.00,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90
1741A2039J21-1,2,12.6,Charging,US_CH,Mobile Charging IPMT,Charger,1741,Verizon Wireless,A2039J21-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,386.00",$0.00,$0.00,$0.00,$0.00,$0.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00
1741B2335J22-1,2,13.5,Charging,US_CH,Mobile Charging IPMT,Essential,1741,Verizon Wireless,B2335J22-1,$0.00,$0.00,$0.00,$135.00,$135.00,$135.00,$135.00,$135.00,$135.00,$135.00,$135.00,$135.00,$135.00,$135.00,$135.00,$135.00,$135.00,$135.00,$135.00
1741B2326J21-1,2,10.5,Charging,US_CH,Mobile Charging IPMT,Essential,1741,Verizon Wireless,B2326J21-1,$0.00,$0.00,$0.00,$105.00,$105.00,$105.00,$105.00,$105.00,$105.00,$105.00,$105.00,$105.00,$105.00,$105.00,$105.00,$105.00,$105.00,$105.00,$105.00
1741A2326J21-1,2,7.5,Charging,US_CH,Mobile Charging IPMT,Essential,1741,Verizon Wireless,A2326J21-1,$0.00,$0.00,$0.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00
1741A88E2012,2,14,Charging,US_CH,Mobile Charging IPMT,Charger,1741,Verizon Wireless,A88E2012,$0.00,$0.00,$0.00,$140.00,$140.00,$140.00,$140.00,$140.00,$140.00,$140.00,$140.00,$140.00,$140.00,$140.00,$140.00,$140.00,$140.00,$140.00,$140.00
1741A2738HA1,2,14.4,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Verizon Wireless,A2738HA1,$0.00,$0.00,$0.00,"$6,480.00","$3,801.60","$4,636.80","$4,766.40","$3,801.60","$4,636.80","$4,766.40","$4,766.40",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1741A83650A1,2,27.5,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1741,Verizon Wireless,A83650A1,$0.00,$0.00,$0.00,"$6,957.50","$1,815.00","$2,200.00","$2,282.50","$2,337.50","$2,585.00","$2,365.00","$2,172.50","$2,502.50","$2,447.50","$3,547.50","$3,052.50","$2,805.00","$2,860.00","$3,162.50","$2,612.50"
1741A8895H11-1,2,8.33,Charging,US_CH,Mobile Charging IPMT,Essential,1741,Verizon Wireless,A8895H11-1,$0.00,$0.00,$0.00,"$1,216.18","$1,232.84","$1,249.50","$1,749.30","$1,066.24","$1,091.23","$1,066.24",$999.60,"$3,082.10","$1,341.13","$1,224.51",$957.95,"$1,099.56","$1,349.46","$1,790.95","$1,249.50"
1741B25M8J11-1,2,51.99,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Verizon Wireless,B25M8J11-1,$0.00,$0.00,$0.00,"$49,754.43","$9,202.23","$9,358.20","$13,101.48","$8,006.46","$8,162.43","$8,006.46","$7,486.56","$23,083.56","$10,034.07","$9,150.24","$7,174.62","$8,214.42","$10,138.05","$13,413.42","$9,306.21"
1741A2738HA2-1,2,14.4,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Verizon Wireless,A2738HA2-1,$0.00,$0.00,$0.00,$0.00,"$4,320.00","$5,040.00","$5,731.20","$2,217.60","$2,260.80","$2,217.60","$2,073.60","$6,393.60","$2,779.20","$2,534.40","$1,987.20","$2,275.20","$2,808.00","$3,715.20","$2,577.60"
1741B25M4J11,2,49.49,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Verizon Wireless,B25M4J11,$0.00,$0.00,$0.00,$0.00,$0.00,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90,$494.90
1741B2544J11,2,33.79,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Verizon Wireless,B2544J11,$0.00,$0.00,$0.00,$337.90,$337.90,$337.90,$337.90,$337.90,$337.90,$337.90,$337.90,$337.90,$337.90,$337.90,$337.90,$337.90,$337.90,$337.90,$337.90
